ID,Предмет,Класс,Задание,ЕстьАудио,ЕстьКартинки
vpr_sd_945697,social,7,Президент РФ провёл заседание Правительства РФ. К какой сфере общественной жизни относят деятельность правительства?,Нет,Нет
vpr_sd_945668,social,7,"Обучающиеся 7 класса посетили Государственную Третьяковскую галерею. К какой сфере общественной жизни относят музеи, художественные выставки и т. п.?",Нет,Нет
vpr_sd_946173,social,7,Гражданка РФ Юлия Р. работает учителем обществознания и получает за свой труд заработную плату. К какой группе прав (свобод) относится право получать вознаграждение за труд?,Нет,Нет
vpr_sd_946159,social,7,Гражданин РФ Сергей К. зарегистрировался в качестве индивидуального предпринимателя. К какой группе прав (свобод) относится свобода предпринимательской деятельности?,Нет,Нет
vpr_sd_945683,social,7,Ирина взяла кредит в банке. К какой сфере общественной жизни относят подобные действия потребителя?,Нет,Нет
vpr_sd_945815,social,7,Трое индивидуальных предпринимателя добровольно объединили свое имущество и организовали большой ресторан в центре города. Они вместе управляют им и несут коллективную ответственность за результаты его деятельности. Как называется такая форма организации бизнеса?,Нет,Нет
vpr_sd_945690,social,7,Предприниматель оказывает финансовую помощь Дому ветеранов. К какой сфере общественной жизни относят действия предпринимателя по получению прибыли и распоряжению финансами?,Нет,Нет
vpr_sd_945786,social,7,"Крупный склад на окраине города X продает овощи партиями, минимум сто килограмм. Как называется такая форма торговли?",Нет,Нет
vpr_sd_945539,social,7,Антон Иванович Иванов зарегистрирован в качестве кандидата на пост мэра родного города. К какой сфере общественной жизни относят выборы?,Нет,Нет
vpr_sd_945526,social,7,"Выберите верные суждения и запишите цифры, под которыми они указаны. 1) Перемена имени гражданина России подлежит государственной регистрации в суде. 2) Правоспособность гражданина гарантирована нормами права. 3) Правоспособность гражданина прекращается его смертью. 4) Правоспособность гражданина возникает с достижением возраста совершеннолетия. 5) Личные неимущественные отношения возникают по пов",Нет,Нет
vpr_sd_945544,social,7,"15-летний Миша пишет реферат об особенностях правового статуса несовершеннолетних. Какие действия он и его одноклассники могут осуществлять самостоятельно? Запишите цифры , под которыми они указаны. 1) продать квартиру, имеющуюся у него в собственности 2) распоряжаться своим заработком 3) совершать мелкие бытовые сделки 4) совершать сделки по купле-продаже крупногабаритной бытовой техники 5) осуще",Нет,Нет
vpr_sd_945750,social,7,"Ученик 7 класса Иван помог пожилой женщине перейти дорогу. Как называется вид социальных норм, которым следовал Иван, помогая пожилой женщине?",Нет,Нет
vpr_sd_945838,social,7,"В ст. 44 Конституции РФ записано: «Каждый обязан заботиться о сохранении исторического и культурного наследия, беречь памятники истории и культуры». 1. Объясните, как Вы понимаете смысл фразы: «Каждый обязан заботиться о сохранении исторического и культурного наследия». 2. В школьные годы главная деятельность — это учёба. Проанализируйте своё свободное от учёбы время и место заботы о сохранении ис",Нет,Нет
vpr_sd_946098,social,7,"Установите соответствие между действиями и элементами статуса обучающегося: к каждому элементу, данному в первом столбце, подберите элемент из второго столбца. ДЕЙСТВИЯ А) систематически выполнять домашние задания Б) бережно относиться к имуществу общеобразовательного учреждения В) получать информацию о критериях выставления оценки по каждому школьному предмету Г) выполнять указания учителей Д) уч",Нет,Нет
vpr_sd_945902,social,7,"Привлекая обществоведческие знания, составьте краткое (из 5–7 предложений) сообщение об административной ответственности в РФ, используя все приведённые ниже понятия. Административный проступок; Кодекс РФ об административных правонарушениях; виды наказаний; возраст наступления административной ответственности; суд; обстоятельства, смягчающие наказания.",Нет,Нет
vpr_sd_945532,social,7,"Привлекая обществоведческие знания, составьте краткое (из 5–7 предложений) сообщение об отклоняющемся поведении и социальных нормах, используя все приведённые ниже понятия. Социальные нормы; санкции; мораль; общество; право; отклоняющееся поведение.",Нет,Нет
vpr_sd_945772,social,7,"Привлекая обществоведческие знания, составьте краткое (из 5–7 предложений) сообщение об экономике, используя все приведённые ниже понятия. Экономика; экономические блага; потребности человека; производство; потребление; ресурсы.",Нет,Нет
vpr_sd_946102,social,7,"Привлекая обществоведческие знания, составьте краткое (из 5–7 предложений) сообщение о браке в РФ, используя все приведённые ниже понятия. Брак; воспитание детей; государственная регистрация; взаимное добровольное согласие; брачный возраст; обстоятельства, препятствующие заключению брака.",Нет,Нет
vpr_sd_946138,social,7,"Привлекая обществоведческие знания, составьте краткое (из 5–7 предложений) сообщение о субъектах правоотношений, используя все приведённые ниже понятия. Правоотношения, права, обязанности, субъекты правоотношений, правоспособность, дееспособность.",Нет,Нет
vpr_sd_945844,social,7,"Привлекая обществоведческие знания, составьте краткое (из 5–7 предложений) сообщение семейном бюджете, используя все приведённые ниже понятия. Семейный бюджет; семейные доходы; расходы семьи; произвольные и обязательные расходы; рациональный.",Нет,Нет
vpr_sd_945859,social,7,"Привлекая обществоведческие знания, составьте краткое (из 5–7 предложений) сообщение об охране природы в РФ, используя все приведённые ниже понятия. Охрана природы; государство; закон; благоприятная окружающая среда; возмещение вреда; общественные организации.",Нет,Нет
vpr_sd_946095,social,7,"Привлекая обществоведческие знания, составьте краткое (из 5–7 предложений) сообщение о правонарушениях, используя все приведённые ниже понятия. Общественная опасность, проступки, виды наказаний, суд, правонарушение, преступление.",Нет,Нет
vpr_sd_945712,social,7,"Привлекая обществоведческие знания, составьте краткое (из 5–7 предложений) сообщение о трудовых правах граждан РФ, используя все приведённые ниже понятия. Работник, работодатель, время отдыха, рабочее время, заключение трудового договора, расторжение трудового договора.",Нет,Нет
vpr_sd_945547,social,7,"Привлекая обществоведческие знания, составьте краткое (из 5–7 предложений) сообщение о семье, используя все приведённые ниже понятия. Семья, воспитание, продолжение рода, семейный бюджет, расширенная семья, обязанности.",Нет,Нет
vpr_sd_945736,social,7,"Привлекая обществоведческие знания, составьте краткое (из 5–7 предложений) сообщение о правовом статусе несовершеннолетнего работника в РФ, используя все приведённые ниже понятия. Несовершеннолетний работник; трудовой договор; согласие родителя; легкий труд; ночная смена; служебная командировка.",Нет,Нет
vpr_sd_945823,social,7,"Привлекая обществоведческие знания, составьте краткое (из 5–7 предложений) сообщение о браке РФ, используя все приведённые ниже понятия. Брак; семья; ЗАГС; Условия вступления в брак; обстоятельства препятствующие вступлению в брак; супруги.",Нет,Нет
vpr_sd_946167,social,7,"Привлекая обществоведческие знания, составьте краткое (из 5–7 предложений) сообщение о конституционных правах и свободах граждан РФ, используя все приведённые ниже понятия. Конституция РФ, права и свободы человека и гражданина, конституционные обязанности гражданина РФ, государство, всеобщий неотчуждаемый характер прав, защита Отечества.",Нет,Нет
vpr_sd_945729,social,7,"Привлекая обществоведческие знания, составьте краткое (из 5–7 предложений) сообщение о правоохранительных органах в РФ, используя все приведённые ниже понятия. Правоохранительные органы; правопорядок; суд; правонарушитель; полиция; прокуратура.",Нет,Нет
vpr_sd_946073,social,7,"Привлекая обществоведческие знания, составьте краткое (из 5–7 предложений) сообщение о морали, используя все приведённые ниже понятия. Жизненные ориентиры, моральные нормы, долг, достоинство, честь, совесть.",Нет,Нет
vpr_sd_945758,social,7,"Привлекая обществоведческие знания, составьте краткое (из 5–7 предложений) сообщение о трудовых правоотношениях в РФ, используя все приведённые ниже понятия. Работодатель; трудовой договор; заработная плата; несовершеннолетний работник; рабочая неделя; оплачиваемый отпуск.",Нет,Нет
vpr_sd_945909,social,7,"Привлекая обществоведческие знания, составьте краткое (из 5–7 предложений) сообщение об уголовной ответственности в РФ, используя все приведённые ниже понятия. Преступление; Уголовный кодекс РФ; виды наказаний; возраст наступления уголовной ответственности; суд; обстоятельства, смягчающие наказания.",Нет,Нет
vpr_sd_945830,social,7,"Привлекая обществоведческие знания, составьте краткое (из 5–7 предложений) сообщение о деньгах, используя все приведённые ниже понятия. Деньги; мера стоимости; средство платежа; средство обращения; бартер; валюта.",Нет,Нет
vpr_sd_945765,social,7,"Привлекая обществоведческие знания, составьте краткое (из 5–7 предложений) сообщение об юридической ответственности в РФ, используя все приведённые ниже понятия. Правонарушение; юридическая ответственность; государство; отрасль права; уголовная ответственность; преступление.",Нет,Нет
vpr_sd_946116,social,7,"Привлекая обществоведческие знания, составьте краткое (из 5–7 предложений) сообщение о трудовых правоотношениях в РФ, используя все приведённые ниже понятия. Трудовое право, работодатель, работник, трудовой договор, заработная плата, дисциплинарное взыскание.",Нет,Нет
vpr_sd_945676,social,7,"Привлекая обществоведческие знания, составьте краткое (из 5–7 предложений) сообщение о нравственном поведении, используя все приведённые ниже понятия. Мораль, нравственность, общественные ценности, гуманизм, гражданственность, патриотизм",Нет,Нет
vpr_sd_945751,social,7,"Привлекая обществоведческие знания, составьте краткое (из 5–7 предложений) сообщение о юридической ответственности в РФ, используя все приведённые ниже понятия. Юридическая ответственность; правонарушение; преступление; уголовная ответственность; проступок; дисциплинарная ответственность.",Нет,Нет
vpr_sd_946145,social,7,"Привлекая обществоведческие знания, составьте краткое (из 5–7 предложений) сообщение о трудовых правоотношениях, используя все приведённые ниже понятия. Трудовой договор; работник; работодатель; рабочее время; время отдыха; возраст, с которого допускается заключение трудового договора.",Нет,Нет
vpr_sd_945895,social,7,"Привлекая обществоведческие знания, составьте краткое (из 5–7 предложений) сообщение о социальных нормах, используя все приведённые ниже понятия. Социальные нормы; виды социальных норм; неформальные нормы; право; мораль; социальные санкции.",Нет,Нет
vpr_sd_945801,social,7,"Привлекая обществоведческие знания, составьте краткое (из 5–7 предложений) сообщение защите Отечества, используя все приведённые ниже понятия. Защита отечества; военная служба; призыв; контракт; присяга; обязанности.",Нет,Нет
vpr_sd_946066,social,7,"Привлекая обществоведческие знания, составьте краткое (из 5–7 предложений) сообщение о правах ребёнка, используя все приведённые ниже понятия. Совершеннолетие, особенности физического и психического развития, родители, обеспечение, сохранение своей индивидуальности, выражение своего мнения.",Нет,Нет
vpr_sd_945517,social,7,"Привлекая обществоведческие знания, составьте краткое (из 5–7 предложений) сообщение о правонарушениях и юридической ответственности, используя все приведённые ниже понятия. Виновность, юридическая ответственность, правонарушения, преступления, проступки, государство.",Нет,Нет
vpr_sd_945824,social,7,"Выберите верные суждения и запишите цифры, под которыми они указаны. 1) В процессе производства создаются только товары. 2) Затраты производства представляют собой сумму всех расходов на выпуск продуктов фирмы. 3) Общие затраты представляют собой сумму постоянных и переменных затрат. 4) Постоянные затраты находятся в прямой зависимости от количества произведенных товаров. 5) Переменные затраты учи",Нет,Нет
vpr_sd_945685,social,7,"Выберите верные суждения и запишите цифры, под которыми они указаны. 1) Правоотношения возникают, изменяются и прекращаются в связи с определёнными жизненными обстоятельствами (юридическими фактами). 2) Политикой называют науку, которая изучает хозяйственную деятельность человека и общества. 3) Каждый обучающийся имеет право получать образование в достойных и безопасных условиях. 4) Товары — проду",Нет,Нет
vpr_sd_944880,social,7,"Выберите верные суждения и запишите цифры, под которыми они указаны. 1) Правовые нормы могут быть обязывающими, запрещающими и управомочивающими. 2) Конкретные нормативные правовые акты могут не соответствовать Конституции государства. 3) Отрасли процессуального права определяют порядок производства по гражданским и уголовным делам. 4) Административное право устанавливает систему органов государст",Нет,Нет
vpr_sd_945818,social,7,"Международная организация проводила в странах Y и Z опрос совершеннолетних граждан. Им задавали вопрос: «Что, по Вашему мнению, необходимо сделать, чтобы избежать межнациональных конфликтов?». Результаты двух опросов представлены в гистограмме. 1. Как ответила наибольшая доля опрошенных в обеих странах? Предположите почему. 2. Одни люди в стране Y считают, что избежать межнациональных конфликтов п",Нет,Да
vpr_sd_945739,social,7,"Учёные опросили 30-летних граждан страны Z. Им задавали вопросы: «Зачем Вы работаете, какова Ваша трудовая мотивация?». Результаты опроса представлены в графическом виде (в % от числа отвечавших). 1. Как ответила наибольшая доля опрошенных? Предположите почему. 2. Одни люди работают. чтобы сделать карьеру; другие, чтобы реализовать свои способности. Какая категория среди опрошенных преобладает? Ка",Нет,Да
vpr_sd_945527,social,7,"Школьная психологическая служба провела пилотное исследование социальных ценностей обучающихся 7—8 классов. Им было предложено составить личную шкалу ценностей, начиная с более значимых. Результаты опроса (в % от числа отвечавших) представлены в графическом виде. 1. Как ответила наибольшая доля опрошенных? Предположите почему. 2. Кого из опрошенных больше: выбирающих спортивные достижения и здоров",Нет,Да
vpr_sd_945826,social,7,"Установите соответствие между примерами и сферами экономической жизни, которые этими примерами иллюстрируются: к каждой позиции, данной в первом столбце, подберите соответствующую позицию из второго столбца. ПРИМЕРЫ A) использование в быту отопления Б) оказание страховых услуг B) изготовление продуктов массового спроса Г) получение благ, находящихся в семейной собственности Д) пользование обществе",Нет,Нет
vpr_sd_945834,social,7,"Австрийскому экономисту XX в. Фридриху Хаеку принадлежит следующее высказывание: «Погоня за прибылью – единственный способ, при помощи которого люди могут удовлетворять потребности тех, кого они вовсе не знают». 1. Как Вы понимаете смысл слова «прибыль»? 2. Дайте своё объяснение смысла высказывания. 3. Как Вы думаете, почему производителям товаров и услуг важно учитывать запросы потребителей?",Нет,Нет
vpr_sd_945884,social,7,"Немецкому общественному и политическому деятелю XIX в. Карлу Марксу принадлежит следующее высказывание: «Нет прав без обязанностей, нет обязанностей без прав». 1. Как Вы понимаете смысл термина «обязанности»? 2. Дайте своё объяснение смысла высказывания. 3. Как Вы думаете, почему важно, чтобы каждый человек осознанно выполнял свои обязанности?",Нет,Нет
vpr_sd_945899,social,7,"Русскому писателю А. П. Чехову принадлежит следующее высказывание: «Надо быть ясным умственно, чистым нравственно и опрятным физически». 1. Как Вы понимаете смысл словосочетания «нравственная чистота»? 2. Дайте своё объяснение смысла высказывания. 3. Как Вы думаете, почему важно, чтобы человек был чистым нравственно?",Нет,Нет
vpr_sd_945806,social,7,"Гражданин Р. постоянно припарковывает свой легковой автомобиль на газоне возле дома. Выберите в приведённом ниже списке позиции, связанные с правовой оценкой данной ситуации, и запишите цифры, под которыми они указаны. 1) трудовое право 2) административный проступок 3) дисциплинарная ответственность 4) штраф 5) Уголовный кодекс РФ 6) лишение свободы",Нет,Нет
vpr_sd_945710,social,7,"Анна и Игорь решили вступить в брак. Какие условия обязательны для заключения брака в РФ? Запишите цифры, под которыми указаны соответствующие условия. 1) наличие у жениха и невесты постоянного источника доходов 2) проживание жениха или невесты отдельно от родителей 3) наличие у жениха и невесты профессионального образования 4) достижение женихом и невестой брачного возраста 5) владение жениха и н",Нет,Нет
vpr_sd_946057,social,7,На фотографии изображён документ. 1. Как Вы думаете: а) кому выдают такой документ; б) какую информацию содержит такой документ? 2. Каковы особенности регулирования труда несовершеннолетних? (Назовите любые две особенности.),Нет,Да
vpr_sd_946122,social,7,"На фотографии изображены люди. 1. Как Вы думаете: а) какой вид социальных норм могут иллюстрировать действия людей, изображённых на фотографии; б) почему важно, чтобы в семье поддерживали такие нормы? 2. Какие ещё виды социальных норм существуют? (Назовите два любых вида.)",Нет,Да
vpr_sd_945900,social,7,Один из правоохранительных органов — суд. (см. фотографию). 1. Как Вы думаете: а) что такое суд; б) почему суд должен быть независим от других органов государственной власти? 2. Какие ещё правоохранительные органы Вы знаете? (Назовите два органа.),Нет,Да
vpr_sd_946087,social,7,"Предприниматель подарил школе, в которой учился, компьютеры. К какой группе прав (свобод) относится право гражданина РФ распоряжаться своим имуществом?",Нет,Нет
vpr_sd_946123,social,7,Гражданин РФ Ахмед Н. проголосовал на выборах Президента РФ. К какой группе прав (свобод) относится реализованное Ахмедом Н. конституционное право?,Нет,Нет
vpr_sd_945555,social,7,"В ст. 19 Конституции РФ записано: «Мужчина и женщина имеют равные права и свободы и равные возможности для их реализации». 1. Объясните, как Вы понимаете смысл фразы: «равные возможности для реализации». 2. Все мы знаем, что в школе каждый учащийся может изучать не только обязательные предметы, но и получать дополнительные возможности для реализации своих индивидуальных способностей и интересов. П",Нет,Нет
vpr_sd_945889,social,7,"Выберите верные суждения и запишите цифры, под которыми они указаны. 1) Законы — это правила, которые устанавливает и охраняет государство. 2) Законы обязаны соблюдать все. 3) Асоциальное поведение всегда связано с нарушением правовых норм, законов. 4) Законы призваны утверждать и защищать справедливость. 5) Законы дают неограниченную свободу людям.",Нет,Нет
vpr_sd_946119,social,7,"В ходе социологических опросов жителей страны Z им предложили указать наилучшие способы устройства детей, оставшихся без попечения родителей (можно было дать несколько ответов). Результаты опроса (в % от числа отвечавших) представлены в графическом виде. 1. Как ответила наибольшая доля опрошенных? Предположите почему. 2. Одни люди считают, что проблема устройства детей, оставшихся без попечения ро",Нет,Да
vpr_sd_945754,social,7,"Установите соответствие между компетенцией правоохранительных органов и их названием: к каждой позиции, данной в первом столбце, подберите соответствующую позицию из второго столбца. КОМПЕТЕНЦИЯ А) оказание квалифицированной юридической помощи физическим и юридическим лицам Б) оформление наследственных прав В) засвидетельствование верности копий документов Г) представительство интересов граждан и ",Нет,Нет
vpr_sd_945537,social,7,"Семиклассник Иван готовит доклад о видах и формах юридической ответственности. Какие примеры он должен привести в качестве иллюстраций к формам административной ответственности? Запишите цифры , под которыми указаны соответствующие примеры. 1) Пётр Петрович превысил установленную скорость движения автомобиля, и был лишён водительских прав на 6 месяцев. 2) Степан получил предупреждение в письменной",Нет,Нет
vpr_sd_945829,social,7,"Мария Олеговна решила купить себе автомобиль. Как называется организация, куда следует обратиться Марии Олеговне для получение на определенный срок денег, при условии их постепенного возврата с процентами?",Нет,Нет
vpr_sd_946065,social,7,Гражданин РФ Николай Л. написал заявление на получение ежегодного оплачиваемого отпуска. К какой группе прав (свобод) относится право на отдых?,Нет,Нет
vpr_sd_945869,social,7,"Установите соответствие между правилами поведения и видами социальных норм, к которым они относятся: к каждому элементу, данному в первом столбце, подберите элемент из второго столбца. ПРАВИЛА ПОВЕДЕНИЯ А) При встрече знакомых младший должен первым приветствовать старшего. Б) При посещении Санкт-Петербурга туристы бросают монетки к скульптуре Чижика-Пыжика и загадывают желания. В) При входе в поме",Нет,Нет
vpr_sd_946091,social,7,"Установите соответствие между примерами и элементами статуса гражданина РФ: к каждому элементу, данному в первом столбце, подберите элемент из второго столбца. ПРИМЕРЫ А) уплата налогов Б) забота о сохранении исторического и культурного наследия В) неприкосновенность жилища Г) получение квалифицированной юридической помощи Д) обеспечение родителями получения их детьми основного общего образования ",Нет,Нет
vpr_sd_945781,social,7,"Выберите верные суждения и запишите цифры, под которыми они указаны. 1) Рантье — это люди, которые живут на проценты от банковских вкладов. 2) К фиксированным доходам семьи относятся стипендии, пенсии и оклады. 3) Ребенок не может устроиться на работу до достижения 16 лет. 4) Допускается выполнение легкой работы, не более 2,5 часов в день, детям достигшим 14-летнего возраста. 5) Семейный бюджет вк",Нет,Нет
vpr_sd_945896,social,7,"Выберите верные суждения и запишите цифры, под которыми они указаны. 1) Социальные нормы бывают только формальные. 2) Обряды представляют собой совокупность действий, установленных обычаями или ритуалами. 3) Этикет — принятая в определенных социальных кругах система правил поведения. 4) Социальные нормы помогают сохранить порядок в обществе, являются эталоном поведения. 5) Обычаи относятся к форма",Нет,Нет
vpr_sd_946060,social,7,"Выберите верные суждения и запишите цифры, под которыми они указаны. 1) Каждое общество обладает чертами, традициями, отличающими его от всех других обществ. 2) Законодательная власть осуществляется правительством. 3) Одним из признаков любого государства является республиканская форма правления. 4) Право на качество товаров (работ, услуг) предполагает, что продавец должен передать качественный то",Нет,Нет
vpr_sd_945671,social,7,"Выберите верные суждения и запишите цифры, под которыми они указаны. 1) Общество — это всё население Земли, совокупность всех народов и стран. 2) Наука регулирует поведение человека с позиций добра и зла, справедливости и несправедливости. 3) Правительство осуществляет исполнительную власть. 4) В отличие от природных ресурсов, материальные ресурсы созданы руками человека. 5) Нормативный правовой а",Нет,Нет
vpr_sd_945911,social,7,"Выберите верные суждения и запишите цифры, под которыми они указаны. 1) Бартер — обмен одного товара на другой без помощи денег. 2) Акционерное общество представляет собой единственную допустимую форму организации предприятия в РФ. 3) Единственная российская валюта — рубль. 4) Бюджет представляет собой план доходов и расходов семьи, фирмы или государства за определенный период. 5) Банки занимаются",Нет,Нет
vpr_sd_945752,social,7,"Выберите верные суждения и запишите цифры, под которыми они указаны. 1) Моральные нормы это правила, которые устанавливает и охраняет государство. 2) Этикет обязаны соблюдать все. 3) Противоправное поведение всегда связано с нарушением правовых норм, законов. 4) Законы призваны утверждать и защищать справедливость. 5) Законы ограничивают свободу людям, дают рамки приемлемого поведения.",Нет,Нет
vpr_sd_945678,social,7,"Выберите верные суждения и запишите цифры, под которыми они указаны. 1) Социальная сфера охватывает взаимоотношения людей разных возрастов, народов, сословий, профессий, политических и религиозных взглядов, культурных предпочтений. 2) Личные неимущественные отношения возникают по поводу материальных благ. 3) Размер заработной платы работника всегда больше реальной стоимости труда, проданного им вл",Нет,Нет
vpr_sd_946111,social,7,"Выберите верные суждения и запишите цифры, под которыми они указаны. 1) Культура является результатом деятельности общества. 2) Добровольный и взаимовыгодный обмен благами за деньги называют производством. 3) Правила этикета — это правила вежливости, приличного поведения в разных ситуациях. 4) К внешним функциям государства относится осуществление социальной защиты тех, кто нуждается в государстве",Нет,Нет
vpr_sd_945692,social,7,"Выберите верные суждения и запишите цифры, под которыми они указаны. 1) В политической сфере складываются отношения по поводу государственной власти и управления. 2) Патриотизм — любовь и преданность Отечеству, готовность подчинить свои частные интересы интересам страны. 3) Распределение — это использование товаров и услуг для удовлетворения потребностей человека и общества в целом. 4) Юридическая",Нет,Нет
vpr_sd_945788,social,7,"Выберите верные суждения и запишите цифры, под которыми они указаны. 1) Самыми первыми деньгами были ассигнации. 2) Деньги выступают эквивалентом стоимости различных товаров. 3) Одним из факторов успешности бизнеса является хорошая реклама товаров. 4) Под конвертируемостью понимается способность денег быть обмененными на любой товар. 5) Деньги выступают в качестве средства накопления, обращения и ",Нет,Нет
